strategy,market,balance_i,pnl,balance,bars,close_market,profit,loss,coin,id,trade_index
WCJ2MYK1,lowhigh,112.26221546803502,15.376565298494901,324.6609668029857,323,25,12,13,XRPUSDT,X8SCYLJF,53.88586342465681
HJXITG8I,lowhigh,112.26221546803502,15.376565298494901,306.94937281934415,323,25,12,13,XRPUSDT,RW3O7JDI,53.88586342465681
N4JXQKYY,lowlow,115.37636693998029,18.063801311725836,39.08505065855979,546,44,23,21,XRPUSDT,EFMQNPMR,60.31037362771697
781VBFA0,lowlow,115.37636693998029,18.063801311725836,39.08505065855979,546,44,23,21,XRPUSDT,OES92UNR,60.31037362771697
1YYDPPLK,lowlow,115.37636693998029,18.063801311725836,39.08505065855979,546,44,23,21,XRPUSDT,B9MIFKRP,60.31037362771697
FIPRZRWY,lowlow,115.37636693998029,18.063801311725836,39.08505065855979,546,44,23,21,XRPUSDT,XQ5VBGL3,60.31037362771697
HJIUFSPW,lowlow,146.94595562464838,47.11534748208933,14.565835184780946,592,58,27,30,XRPUSDT,7W563A4L,68.40587589423286
PYKEYR26,lowlow,146.94595562464838,47.11534748208933,14.565835184780946,592,58,27,30,XRPUSDT,V6B20HQJ,68.40587589423286
V41KPAJY,lowlow,146.94595562464838,47.11534748208933,14.565835184780946,592,58,27,30,XRPUSDT,OEIJTC6Y,68.40587589423286
HDDGXRX8,lowlow,146.94595562464838,47.11534748208933,14.565835184780946,592,58,27,30,XRPUSDT,TM2E41C5,68.40587589423286
34PZGV5Y,lowlow,129.1518538522231,29.716070885017707,25.077513509067188,728,47,25,22,XRPUSDT,Y5ZR1DF9,68.69779460224633
RSXFY9WG,lowlow,129.1518538522231,29.716070885017707,25.077513509067188,728,47,25,22,XRPUSDT,P98ERWFY,68.69779460224633
GDGB3KJP,lowlow,129.1518538522231,29.716070885017707,25.077513509067188,728,47,25,22,XRPUSDT,M246NQIH,68.69779460224633
QJ4JCOB2,lowlow,129.1518538522231,29.716070885017707,25.077513509067188,728,47,25,22,XRPUSDT,9B5365TT,68.69779460224633
BMQ9DYZ9,lowlow,148.115596613048,50.366149085920746,80.44031563009067,974,87,41,46,XRPUSDT,E4GJU2WB,69.80160300155136
OLP6JOSI,lowlow,148.115596613048,50.366149085920746,80.44031563009067,974,87,41,46,XRPUSDT,WJ8IQS1Z,69.80160300155136
SFRWLJFF,lowlow,148.115596613048,50.366149085920746,80.44031563009067,974,87,41,46,XRPUSDT,E97A5NRN,69.80160300155136
NTKGMW5D,lowlow,148.115596613048,50.366149085920746,80.44031563009067,974,87,41,46,XRPUSDT,I2HALI4T,69.80160300155136
DLIQ556C,lowlow,140.64791283406896,40.75927978032989,38.69689545775757,740,48,25,23,XRPUSDT,4LEE7M3T,73.25412126774425
MO60SOVQ,lowlow,140.64791283406896,40.75927978032989,38.69689545775757,740,48,25,23,XRPUSDT,7CC8NY3P,73.25412126774425
XY5EAGU1,lowlow,140.64791283406896,40.75927978032989,38.69689545775757,740,48,25,23,XRPUSDT,XO5XVJ4J,73.25412126774425
PUADQMSO,lowlow,140.64791283406896,40.75927978032989,38.69689545775757,740,48,25,23,XRPUSDT,G7YZRE8X,73.25412126774425
PHK9QMIO,lowlow,134.55796470983273,32.709157364836294,86.69374262691032,552,39,22,17,XRPUSDT,4M8S0YBT,75.90449291323898
BIDYCGHU,lowlow,134.55796470983273,32.709157364836294,86.69374262691032,552,39,22,17,XRPUSDT,02XX7HQY,75.90449291323898
J0QA04GX,lowlow,134.55796470983273,32.709157364836294,86.69374262691032,552,39,22,17,XRPUSDT,ZYM38BLB,75.90449291323898
F8UH668K,lowlow,134.55796470983273,32.709157364836294,86.69374262691032,552,39,22,17,XRPUSDT,JB7918AM,75.90449291323898
NNZIMO3Z,lowlow,161.67883193121415,57.426143204128806,214.44128395994,749,73,35,38,XRPUSDT,ZK6ZYO0X,77.51724818619857
QBNGBT7D,lowlow,161.67883193121415,57.426143204128806,214.44128395994,749,73,35,38,XRPUSDT,N8AIQVCN,77.51724818619857
AU5FXO5E,lowlow,161.67883193121415,57.426143204128806,214.44128395994,749,73,35,38,XRPUSDT,IQCQZCUA,77.51724818619857
AYZUR8IP,lowlow,161.67883193121415,57.426143204128806,214.44128395994,749,73,35,38,XRPUSDT,19NN4L9C,77.51724818619857
FMRE0WIJ,lowlow,151.84537422909227,47.36750039432006,115.10591577672949,564,40,22,18,XRPUSDT,14DVI4Q9,83.51495582600076
I9WKOWE1,lowlow,151.84537422909227,47.36750039432006,115.10591577672949,564,40,22,18,XRPUSDT,EPF2FDP1,83.51495582600076
4OYIUQA1,lowlow,151.84537422909227,47.36750039432006,115.10591577672949,564,40,22,18,XRPUSDT,10S8XUHT,83.51495582600076
5B1O9UBQ,lowlow,151.84537422909227,47.36750039432006,115.10591577672949,564,40,22,18,XRPUSDT,76T1R2EZ,83.51495582600076
0FSIS30P,lowlow,154.0014151022572,47.72443794134446,188.35562733899047,510,47,26,21,XRPUSDT,LIT7LPIN,85.19227218422739
0WEZ8I2M,lowlow,154.0014151022572,47.72443794134446,188.35562733899047,510,47,26,21,XRPUSDT,5I57DA7U,85.19227218422739
4ALPEVAV,lowlow,154.0014151022572,47.72443794134446,188.35562733899047,510,47,26,21,XRPUSDT,8EJOWC01,85.19227218422739
2H96VXE4,lowlow,154.0014151022572,47.72443794134446,188.35562733899047,510,47,26,21,XRPUSDT,6YVYDNAD,85.19227218422739
SY4PFA1H,lowlow,165.68205389101266,58.45859043582465,197.26293680500996,666,57,31,25,XRPUSDT,0AJ86PMG,90.10778369511215
