strategy,market,balance_i,pnl,balance,bars,close_market,profit,loss,coin,id,trade_index
ITOEZRGJ,highhigh,243.65009580355664,184.55142389593195,13333.513748794328,4884,810,302,508,ETHUSDT,F7351ENU,90.84238139836309
UX0CASGK,highhigh,243.65009580355664,184.55142389593195,13333.513748794328,4884,810,302,508,ETHUSDT,W196Q21D,90.84238139836309
R22RIS44,highhigh,249.43264601530115,187.08085972528883,15552.756874386045,4873,812,301,511,ETHUSDT,P43V1GID,92.46210154015472
Q2D46SZ7,highhigh,249.43264601530115,187.08085972528883,15552.756874386045,4873,812,301,511,ETHUSDT,MB152KHW,92.46210154015472
XEAZYCP1,highhigh,249.43264601530115,187.08085972528883,15552.756874386045,4873,812,301,511,ETHUSDT,WO9CMTR1,92.46210154015472
PKW27NO0,highhigh,182.22511963704008,72.56318402396566,457.6937581296812,1608,27,14,13,ETHUSDT,7X77AD5M,94.48709907105783
GS1Y1ZW5,highhigh,253.68725162263007,172.5746721613806,14940.665604406415,4893,810,303,507,ETHUSDT,F3FC4L2W,94.897823755132
XC71CWP4,highhigh,253.68725162263007,172.5746721613806,14940.665604406415,4893,810,303,507,ETHUSDT,NVYZUUCE,94.897823755132
4Z7E7OSF,highhigh,270.34783041057386,181.30241570269868,50884.62404580046,4945,1109,407,701,ETHUSDT,E52X6IWT,99.21692243201403
CFAZK1YO,highhigh,264.4982742960351,165.95059049120445,5912.168365381329,3690,449,169,280,ETHUSDT,SAQ8L3EX,99.55502974616913
05813TKD,highhigh,206.4364438642656,89.40245258024096,787.9728540731024,1811,35,17,18,ETHUSDT,OWGCCWJE,100.26912987692901
8Y9LUGDY,highhigh,293.48227373741094,184.60773692781592,7991.5763291448175,3885,734,265,469,ETHUSDT,BF44LIPE,105.95749664906526
SSBSN5UF,highhigh,298.64377968233174,214.4447016740702,91092.64695961661,4943,947,343,604,ETHUSDT,ZPD1KX6X,108.1677047846249
4KGPPZUH,highhigh,298.0337364680423,174.17389377053863,4736.174159794472,3713,427,156,271,ETHUSDT,FAEV01BR,108.88351964640422
JLJ5N6PI,highhigh,298.9293202163295,192.61242730369153,14651.887356020361,3904,807,297,510,ETHUSDT,4298BNJP,110.01487993091679
AU5FXO5E,highhigh,250.11642945002984,161.90900716092665,1938.6609636082103,4078,528,235,293,ETHUSDT,3ZSCQNGK,111.32075931961555
AYZUR8IP,highhigh,250.11642945002984,161.90900716092665,1938.6609636082103,4078,528,235,293,ETHUSDT,J9QYTL69,111.32075931961555
NNZIMO3Z,highhigh,250.11642945002984,161.90900716092665,1938.6609636082103,4078,528,235,293,ETHUSDT,ACL6T1QG,111.32075931961555
QBNGBT7D,highhigh,250.11642945002984,161.90900716092665,1938.6609636082103,4078,528,235,293,ETHUSDT,UJ0VL30Y,111.32075931961555
90D3A4M7,highhigh,330.4782544207852,189.41992559774275,1105.9359850848546,3885,488,224,264,ETHUSDT,MHERD3IC,151.69493645544242
SY4PFA1H,highhigh,330.4782544207852,189.41992559774275,1105.9359850848546,3885,488,224,264,ETHUSDT,VV6F5MK2,151.69493645544242
GY4B2MVH,highhigh,330.4782544207852,189.41992559774275,1105.9359850848546,3885,488,224,264,ETHUSDT,PIISBIP6,151.69493645544242
ZTG4C4DZ,highhigh,330.4782544207852,189.41992559774275,1105.9359850848546,3885,488,224,264,ETHUSDT,G3RVSAKX,151.69493645544242
HABDKIGP,highhigh,457.49810871573754,265.33123087971506,90805.58473413804,4919,1146,414,731,ETHUSDT,5GUG5F70,165.27418587113033
0FSIS30P,highhigh,386.0671233745782,204.65042901193203,821.7570101263226,3850,480,222,258,ETHUSDT,3HV4IHSZ,178.55604456074244
4ALPEVAV,highhigh,386.0671233745782,204.65042901193203,821.7570101263226,3850,480,222,258,ETHUSDT,UMU4G2NU,178.55604456074244
2H96VXE4,highhigh,386.0671233745782,204.65042901193203,821.7570101263226,3850,480,222,258,ETHUSDT,I69K89J7,178.55604456074244
0WEZ8I2M,highhigh,386.0671233745782,204.65042901193203,821.7570101263226,3850,480,222,258,ETHUSDT,ZDSBTSTQ,178.55604456074244
KSM3TKP6,highhigh,581.0623270608843,284.616253185321,230466.40476815944,4957,1044,383,661,ETHUSDT,0GUCIGDT,213.16750121103323
NTKGMW5D,highhigh,586.2104906083368,262.5545048420588,1290.7709315368916,4844,621,273,348,ETHUSDT,AAOAAGGV,257.7060610886891
SFRWLJFF,highhigh,586.2104906083368,262.5545048420588,1290.7709315368916,4844,621,273,348,ETHUSDT,RBWP0O95,257.7060610886891
OLP6JOSI,highhigh,586.2104906083368,262.5545048420588,1290.7709315368916,4844,621,273,348,ETHUSDT,LOH0YZF0,257.7060610886891
BMQ9DYZ9,highhigh,586.2104906083368,262.5545048420588,1290.7709315368916,4844,621,273,348,ETHUSDT,814392SN,257.7060610886891
UVH2BUJG,highhigh,804.7045639521863,322.16746376568074,119171.73511822356,4931,1109,406,702,ETHUSDT,DQI8GZGU,294.59878536031346
5DUSBQKU,highhigh,884.8010330424138,338.91428557856165,1497.4271446016164,4439,623,263,360,ETHUSDT,B1H9RW96,373.5195372233625
ETYWU6K4,highhigh,884.8010330424138,338.91428557856165,1497.4271446016164,4439,623,263,360,ETHUSDT,SFF2KWVY,373.5195372233625
RPP7QH5L,highhigh,884.8010330424138,338.91428557856165,1497.4271446016164,4439,623,263,360,ETHUSDT,PYGQ71TH,373.5195372233625
U27Z3TKG,highhigh,884.8010330424138,338.91428557856165,1497.4271446016164,4439,623,263,360,ETHUSDT,QSV26JGU,373.5195372233625
F5YKU8IK,highlow,95.53783381568569,19.517379308826463,384.07777162467113,2251,225,102,123,ETHUSDT,RYWAKTQE,43.31048466311085
KSM3TKP6,highlow,120.5299808077074,90.41163634670644,192055.6874508544,3883,812,298,514,ETHUSDT,MK69E1MO,44.23390921268079
J6X4EZ2Y,highlow,128.56344068187633,78.19302215194473,12945.710664218599,3056,659,228,431,ETHUSDT,R3BOAZ41,44.480219234397275
16MVV4QN,highlow,132.54455348010305,80.25096691979789,6896.959261228848,2984,487,164,323,ETHUSDT,5AG47QUL,44.63512683929549
TG06RM7F,highlow,132.54455348010305,80.25096691979789,6896.959261228848,2984,487,164,323,ETHUSDT,VOK12DYA,44.63512683929549
T1ZGV36R,highlow,127.37068446281704,68.15565614838468,8349.430446808248,3057,446,163,283,ETHUSDT,50POY4LW,46.55027257273358
58541B9V,highlow,127.37068446281704,68.15565614838468,8349.430446808248,3057,446,163,283,ETHUSDT,YH1T9G9I,46.55027257273358
BFOJHURY,highlow,126.54928062200474,69.3677755319734,511.7707621318345,3091,386,144,242,ETHUSDT,E84FUH7R,47.210094325307466
YNT3YG18,highlow,126.54928062200474,69.3677755319734,511.7707621318345,3091,386,144,242,ETHUSDT,M4DUA77N,47.210094325307466
B5GREWLI,highlow,126.54928062200474,69.3677755319734,511.7707621318345,3091,386,144,242,ETHUSDT,3ROT3DVQ,47.210094325307466
00LI3C7A,highlow,135.87094864842362,81.71769404166557,6243.1096536347495,2997,452,158,294,ETHUSDT,BR65E4OS,47.49471213816578
A9RERGHK,highlow,135.87094864842362,81.71769404166557,6243.1096536347495,2997,452,158,294,ETHUSDT,MWFZYF1K,47.49471213816578
SWGHF22S,highlow,135.87094864842362,81.71769404166557,6243.1096536347495,2997,452,158,294,ETHUSDT,W39NEZ0E,47.49471213816578
DSZGDRZQ,highlow,139.44859072334845,80.20896225061973,10271.049164430107,3015,535,183,352,ETHUSDT,AOC5450W,47.69923757452853
8UZT7IGW,highlow,137.14012567719024,78.44858583157868,10731.195309951287,3021,529,184,345,ETHUSDT,HYGBMF39,47.70091327902269
CT0FLNX7,highlow,122.71442272565605,51.646670527861325,532.6009834332895,2052,227,94,133,ETHUSDT,QY8O59DH,50.81566403617475
RDGOH1H7,highlow,144.84618349515364,86.39059970810085,24307.002416288848,3084,616,219,397,ETHUSDT,FBUQYGIL,51.49563991142638
VOFBGFSY,highlow,131.5507270822408,81.88570488648266,1896.0278241206483,3089,323,130,192,ETHUSDT,FRLH018I,52.946113067155736
01706N5H,highlow,128.89791625559585,66.05157571091476,1944.5343377077636,2730,323,133,190,ETHUSDT,CC5EMCIZ,53.07561257583358
8Q8MDY31,highlow,154.74359823936558,98.04163369510599,9462.035419904892,3068,682,236,446,ETHUSDT,AUR6UOGR,53.54763810042562
8PS0SET2,highlow,149.06146122504353,85.75393918126957,5746.846748542808,2887,439,158,281,ETHUSDT,QJ8VIW44,53.648544131109055
06JLR9EF,highlow,143.05411132265033,86.94845324048802,883.337639392606,2903,376,145,231,ETHUSDT,RFJC8H2M,55.16714399410718
2VJV8ORY,highlow,143.05411132265033,86.94845324048802,883.337639392606,2903,376,145,231,ETHUSDT,X4OEQJIU,55.16714399410718
MWKG316T,highlow,148.95994694973226,91.96076915975752,1393.40296651882,2879,378,143,235,ETHUSDT,2EC6A7D2,56.35257252331141
NBJZPMIL,highlow,148.95994694973226,91.96076915975752,1393.40296651882,2879,378,143,235,ETHUSDT,ANIGZA2J,56.35257252331141
CM5NSXOS,highlow,155.65920742813256,96.06065255760154,2005.9020367829542,2866,401,148,253,ETHUSDT,FXNL1EQK,57.45028104579456
KU62GF27,highlow,155.65920742813256,96.06065255760154,2005.9020367829542,2866,401,148,253,ETHUSDT,V73LO0TF,57.45028104579456
Z2G02N8Q,highlow,164.25655240527695,100.23373356801241,2007.1108656811127,3003,427,160,267,ETHUSDT,HPORKW64,61.54812268113422
U5U4YSU3,highlow,164.25655240527695,100.23373356801241,2007.1108656811127,3003,427,160,267,ETHUSDT,8GTUHWHD,61.54812268113422
CE8FRP8B,highlow,164.25655240527695,100.23373356801241,2007.1108656811127,3003,427,160,267,ETHUSDT,FXCC3OX3,61.54812268113422
IJWDBV3P,highlow,166.51837978122722,103.26799383973818,4417.174968739421,3106,441,164,277,ETHUSDT,ASBE55EZ,61.92520245832487
XSMBOMB9,highlow,166.51837978122722,103.26799383973818,4417.174968739421,3106,441,164,277,ETHUSDT,SWEY3TG7,61.92520245832487
1ON71JFW,highlow,184.77455153096412,115.5921703628112,10889.941963536536,3031,449,160,289,ETHUSDT,11PD5RVL,65.84393818475336
625LLYP2,highlow,184.77455153096412,115.5921703628112,10889.941963536536,3031,449,160,289,ETHUSDT,JTIB7QL5,65.84393818475336
BA66T7Q6,highlow,168.7518455347499,105.77164495455825,1091.7852537147007,2733,405,163,242,ETHUSDT,0PR3YGPO,67.91740943744254
3CL1R9N5,highlow,168.7518455347499,105.77164495455825,1091.7852537147007,2733,405,163,242,ETHUSDT,4QYTCT7V,67.91740943744254
7HZFD3Y0,highlow,168.7518455347499,105.77164495455825,1091.7852537147007,2733,405,163,242,ETHUSDT,SVBZBYAS,67.91740943744254
OAH6ZEVA,highlow,168.7518455347499,105.77164495455825,1091.7852537147007,2733,405,163,242,ETHUSDT,KXI83DKO,67.91740943744254
A1X5ROBM,highlow,185.26553045256287,96.6297959185197,869.8386109013398,2283,255,108,147,ETHUSDT,EYNZXQBM,78.46540113285015
AW01JPVD,highlow,188.18732559309726,95.55376464199529,802.2803857254435,2377,251,114,137,ETHUSDT,MGV22T0C,85.47153433311986
